22:49:11.684 > Gyroscope sample rate = 104.00 Hz
22:49:11.692 > Accelerometer sample rate = 104.00 Hz
22:49:11.702 > 
22:49:11.702 > Idx   Gyroscope in degrees/second  Acceleration in g/second 
22:49:11.718 > 		X	Y	Z		X	Y	Z
22:49:14.158 > 57	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.168 > 58	-0.31	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.178 > 59	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.187 > 60	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.197 > 61	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.206 > 62	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.216 > 63	-0.31	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.226 > 64	-0.24	0.06	-0.12	0.00	-0.03	1.00
22:49:14.235 > 65	-0.24	0.06	-0.12	0.00	-0.03	1.00
22:49:14.244 > 66	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.254 > 67	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.264 > 68	-0.31	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.273 > 69	-0.31	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.283 > 70	-0.24	0.00	-0.06	-0.00	-0.03	1.00
22:49:14.292 > 71	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.302 > 72	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.312 > 73	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.321 > 74	-0.24	0.06	-0.12	0.00	-0.03	1.00
22:49:14.331 > 75	-0.24	0.00	-0.12	0.00	-0.03	1.00
22:49:14.340 > 76	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.350 > 77	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.359 > 78	-0.24	0.06	-0.12	0.00	-0.03	1.00
22:49:14.369 > 79	-0.31	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.378 > 80	-0.31	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.388 > 81	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.398 > 82	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.407 > 83	-0.24	0.06	-0.12	0.00	-0.03	1.00
22:49:14.417 > 84	-0.24	0.06	-0.12	0.00	-0.03	1.00
22:49:14.426 > 85	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.435 > 86	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.445 > 87	-0.18	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.455 > 88	-0.18	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.464 > 89	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.474 > 90	-0.31	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.484 > 91	-0.31	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.493 > 92	-0.24	0.00	-0.12	0.00	-0.03	1.00
22:49:14.503 > 93	-0.24	0.00	-0.12	0.00	-0.03	1.00
22:49:14.512 > 94	-0.24	0.06	-0.12	0.00	-0.03	1.00
22:49:14.521 > 95	-0.31	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.531 > 96	-0.18	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.541 > 97	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.550 > 98	-0.31	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.560 > 99	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.569 > 100	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.579 > 100 rounds over
22:49:14.583 > 1	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.593 > 2	-0.24	0.00	-0.12	0.00	-0.03	1.00
22:49:14.602 > 3	-0.31	0.00	-0.12	0.00	-0.03	1.00
22:49:14.611 > 4	-0.24	0.00	-0.12	0.00	-0.03	1.00
22:49:14.620 > 5	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.630 > 6	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.639 > 7	-0.31	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.648 > 8	-0.31	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.658 > 9	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.667 > 10	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.677 > 11	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.686 > 12	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.696 > 13	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.705 > 14	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.715 > 15	-0.31	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.725 > 16	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.734 > 17	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.744 > 18	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.753 > 19	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.763 > 20	-0.24	0.00	-0.06	-0.00	-0.03	1.00
22:49:14.773 > 21	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.782 > 22	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.792 > 23	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.802 > 24	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.811 > 25	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.821 > 26	-0.31	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.831 > 27	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.840 > 28	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.850 > 29	-0.24	0.06	-0.06	-0.00	-0.03	1.00
22:49:14.859 > 30	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.869 > 31	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.879 > 32	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.888 > 33	-0.24	0.06	-0.12	0.00	-0.03	1.00
22:49:14.898 > 34	-0.24	0.06	-0.12	0.00	-0.03	1.00
22:49:14.907 > 35	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.917 > 36	-0.24	0.00	-0.12	-0.00	-0.03	1.00
22:49:14.926 > 37	-0.24	0.06	-0.12	-0.00	-0.03	1.00
22:49:14.936 > 38	-0.24	0.06	-0.12	-0.00	-0.03	1.00
